Date,Hour_Ending,Datetime,Residential_Space_Heat_Demand_GW,Residential_Water_Heat_Demand_GW,Commercial_Space_Heat_Demand_GW,Commercial_Water_Heat_Demand_GW
2016-07-01 00:00:00,1,2016-07-01 00:00:00,0.24951050970311553,0.2406461530197968,0.19473084079908515,0.022560874550679306
2016-07-01 00:00:00,2,2016-07-01 01:00:00,0.25316737715602083,0.18126593599791255,0.23235737340962764,0.025492653089027918
2016-07-01 00:00:00,3,2016-07-01 02:00:00,0.20547242089271442,0.16876483560708372,0.20525207010081115,0.024764998999213268
2016-07-01 00:00:00,4,2016-07-01 03:00:00,0.2512845299369331,0.18126593599791255,0.23983954650981917,0.03576517128259926
2016-07-01 00:00:00,5,2016-07-01 04:00:00,0.2370871628079019,0.26252307602159647,0.24492547045759108,0.047890343663645814
2016-07-01 00:00:00,6,2016-07-01 05:00:00,0.27327997499289103,0.4947159625679512,0.311943237602692,0.05473033608582676
2016-07-01 00:00:00,7,2016-07-01 06:00:00,0.2630293188734522,0.8075000576050598,0.31581913639900516,0.09125519181873917
2016-07-01 00:00:00,8,2016-07-01 07:00:00,0.3362515748378478,0.8354835511635741,0.8624076019926998,0.1275987477550368
2016-07-01 00:00:00,9,2016-07-01 08:00:00,0.41966506525118175,0.635123015847977,0.5738091683967047,0.10545791314796578
2016-07-01 00:00:00,10,2016-07-01 09:00:00,0.37626891289377695,0.5308833238054845,0.3983709260887786,0.08387961157650671
2016-07-01 00:00:00,11,2016-07-01 10:00:00,0.03132608484798936,0.43174092688512944,0.25577135462926875,0.07231036332687565
2016-07-01 00:00:00,12,2016-07-01 11:00:00,0.042279587717436874,0.3784741896402123,0.2099597422625768,0.05714877858873142
2016-07-01 00:00:00,13,2016-07-01 12:00:00,0.44940857194021105,0.3504390628922554,0.173057970340894,0.05705143276584316
2016-07-01 00:00:00,14,2016-07-01 13:00:00,0.03565847689370669,0.3354020426395701,0.19751853940915307,0.058177402350680515
2016-07-01 00:00:00,15,2016-07-01 14:00:00,0.0,0.3226588048342265,0.1617540990083971,0.05444771535679545
2016-07-01 00:00:00,16,2016-07-01 15:00:00,0.0,0.3538264154069731,0.19022235081774996,0.04209891559028727
2016-07-01 00:00:00,17,2016-07-01 16:00:00,0.0,0.4026469442525032,0.14100244003777737,0.0478583832109001
2016-07-01 00:00:00,18,2016-07-01 17:00:00,0.0,0.45138938317389793,0.20123441103133607,0.058657068507445204
2016-07-01 00:00:00,19,2016-07-01 18:00:00,0.0,0.5017405546393789,0.14715013831668927,0.07265142209713914
2016-07-01 00:00:00,20,2016-07-01 19:00:00,0.0,0.49592107076702935,0.20459976791571488,0.07282392261319934
2016-07-01 00:00:00,21,2016-07-01 20:00:00,0.0,0.4554377177594187,0.18208578819748505,0.06863288994655274
2016-07-01 00:00:00,22,2016-07-01 21:00:00,0.0,0.36435017349229487,0.20007706089083482,0.09649327511832559
2016-07-01 00:00:00,23,2016-07-01 22:00:00,0.0,0.28531503798650965,0.2348330505995199,0.05683451705449494
2016-07-01 00:00:00,24,2016-07-01 23:00:00,0.29220679848038034,0.2593907173638403,0.3025413830752244,0.03587763583229706
2016-07-02 00:00:00,1,2016-07-02 00:00:00,0.010980047479719516,0.2406461530197968,0.22555707667960043,0.027928615779004178
2016-07-02 00:00:00,2,2016-07-02 01:00:00,0.0,0.18126593599791255,0.25295984817206485,0.025032438765596358
2016-07-02 00:00:00,3,2016-07-02 02:00:00,0.18803473056340148,0.16876483560708372,0.2179334947763764,0.026331296338049377
2016-07-02 00:00:00,4,2016-07-02 03:00:00,0.17310484261345266,0.18126593599791255,0.2661403559912704,0.029506431222298575
2016-07-02 00:00:00,5,2016-07-02 04:00:00,0.008603554673461149,0.26252307602159647,0.4534508990887236,0.040731439980488934
2016-07-02 00:00:00,6,2016-07-02 05:00:00,0.20931334851863026,0.4947159625679512,0.8711920655577599,0.05662190531798269
2016-07-02 00:00:00,7,2016-07-02 06:00:00,0.21172238889887832,0.8075000576050598,0.6366979704431643,0.09538330167578563
2016-07-02 00:00:00,8,2016-07-02 07:00:00,0.014903531944526958,0.8354835511635741,0.5002520831093016,0.13067845763268543
2016-07-02 00:00:00,9,2016-07-02 08:00:00,0.0,0.635123015847977,0.3290924193531074,0.09735148925478787
2016-07-02 00:00:00,10,2016-07-02 09:00:00,0.0,0.5308833238054845,0.25616406647938655,0.09055682225261444
2016-07-02 00:00:00,11,2016-07-02 10:00:00,0.0,0.43174092688512944,0.23292668480494588,0.0709774596143527
2016-07-02 00:00:00,12,2016-07-02 11:00:00,0.0,0.3784741896402123,0.21862064296953476,0.05610232455321141
2016-07-02 00:00:00,13,2016-07-02 12:00:00,0.0,0.3504390628922554,0.21066537745301292,0.061545391329572895
2016-07-02 00:00:00,14,2016-07-02 13:00:00,0.0,0.3354020426395701,0.20768199398800719,0.052870805358164366
2016-07-02 00:00:00,15,2016-07-02 14:00:00,0.0,0.3226588048342265,0.2050413809921777,0.06249999668590834
2016-07-02 00:00:00,16,2016-07-02 15:00:00,0.0,0.3538264154069731,0.20311161963159083,0.03992151101267208
2016-07-02 00:00:00,17,2016-07-02 16:00:00,0.0,0.4026469442525032,0.2114832080862773,0.048717277988806866
2016-07-02 00:00:00,18,2016-07-02 17:00:00,0.0,0.45138938317389793,0.187132063827882,0.05609547715232355
2016-07-02 00:00:00,19,2016-07-02 18:00:00,0.0,0.5017405546393789,0.20073145329675957,0.0770399604194703
2016-07-02 00:00:00,20,2016-07-02 19:00:00,0.0,0.49592107076702935,0.24898141548947292,0.07064426165719104
