Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 01/23  13:00:00,169.386242542,7.52462232577,0.0,0.0,80.527626,79.0911225,117.522175802,59.1037143823,32.0568,26.3616614196
 01/23  14:00:00,165.816925746,7.96714556028,0.0,0.0,80.527626,75.0917375,92.4893302826,52.9948796699,16.0284,23.4660506128
 01/23  15:00:00,165.95346679,8.09911046284,0.0,0.0,80.527626,75.0917375,95.4599191238,59.0344101001,16.0284,20.3971090237
 01/23  16:00:00,163.562014296,7.67735110913,0.0,0.0,80.527626,73.092045,118.095461085,94.467944623,3.20568,20.4218364618
 01/23  17:00:00,165.368980921,6.71461012103,0.0,0.0,80.527626,73.092045,111.85089214,105.75655753,3.20568,2.8886546099
 01/23  18:00:00,127.98022388,6.69491379311,0.0,0.0,80.527626,29.818365,147.790947136,141.696684499,3.20568,2.88858263725
 01/23  19:00:00,128.233477027,6.69491379311,0.0,0.0,80.527626,29.818365,165.777727517,156.800662195,3.20568,5.77138532147
 01/23  20:00:00,128.446848847,6.69491379311,0.0,0.0,80.527626,29.818365,185.09842349,173.230407816,3.20568,8.66233567433
 01/23  21:00:00,128.447184075,6.69491379311,0.0,0.0,80.527626,29.818365,186.483967877,177.501072413,3.20568,5.77721546367
 01/23  22:00:00,55.5082464585,0.0,0.0,0.0,15.863942322,29.242365,11.8611200144,0.0,3.20568,8.6554400144
 01/23  23:00:00,55.3992246603,0.0,0.0,0.0,15.863942322,29.242365,6.09593817546,0.0,3.20568,2.89025817546
 01/23  24:00:00,56.1711221265,0.0,0.0,0.0,15.863942322,29.242365,6.0936402193,0.0,3.20568,2.8879602193
 01/24  01:00:00,55.4210780349,0.0,0.0,0.0,15.863942322,29.242365,6.09025406717,0.0,3.20568,2.88457406717
 01/24  02:00:00,55.4257932562,0.0,0.0,0.0,15.863942322,29.242365,6.09011762792,0.0,3.20568,2.88443762792
 01/24  03:00:00,55.4209446131,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/24  04:00:00,55.4198889756,0.0,0.0,0.0,15.863942322,29.242365,6.09022365173,0.0,3.20568,2.88454365173
 01/24  05:00:00,56.4818018056,0.0,0.0,0.0,15.863942322,29.242365,3.22568,0.0,3.20568,0.02
 01/24  06:00:00,56.3142435982,0.0,0.0,0.0,15.863942322,29.242365,6.09032952721,0.0,3.20568,2.88464952721
 01/24  07:00:00,64.2324124538,6.69491379311,0.00220312408326,0.0,15.863942322,29.818365,340.625289852,334.53509691,3.20568,2.88451294265
 01/24  08:00:00,126.990780428,6.69491379311,0.0,0.0,80.527626,29.818365,274.063758068,267.969615507,3.20568,2.88846256028
 01/24  09:00:00,165.052299947,6.69491379311,0.00357626099679,0.0,80.527626,75.0917375,213.500079403,177.883615716,24.0426,11.5738636873
 01/24  10:00:00,165.047364262,6.69491379311,0.00219091885217,0.0,80.527626,75.0917375,188.507402562,146.986320618,24.0426,17.4784819435
 01/24  11:00:00,168.891058782,6.69491379311,0.0013280046392,0.0,80.527626,79.0911225,181.911930205,129.443631612,32.0568,20.4114985928
 01/24  12:00:00,169.566315858,6.69491379311,0.0,0.0,80.527626,79.0911225,162.230828381,109.70859422,32.0568,20.4654341615
 01/24  13:00:00,168.83796393,6.69491379311,0.0,0.0,80.527626,79.0911225,166.832506185,108.409911154,32.0568,26.3657950314
 01/24  14:00:00,164.80773951,6.69575574588,0.0,0.0,80.527626,75.0917375,156.610673624,114.18749431,16.0284,26.3947793141
 01/24  15:00:00,164.737727907,6.7079379556,0.0,0.0,80.527626,75.0917375,136.915190598,103.401615589,16.0284,17.4851750082
 01/24  16:00:00,162.746632489,6.71964454627,0.0,0.0,80.527626,73.092045,137.297853379,113.669996238,3.20568,20.4221771409
 01/24  17:00:00,165.498417845,6.69491379311,0.0,0.0,80.527626,73.092045,121.525166201,115.430683019,3.20568,2.888803182
 01/24  18:00:00,127.943137217,6.69491379311,0.0,0.0,80.527626,29.818365,132.313048624,123.350208138,3.20568,5.75716048603
 01/24  19:00:00,128.003352862,6.69491379311,0.0,0.0,80.527626,29.818365,149.495542143,140.518181509,3.20568,5.77168063434
 01/24  20:00:00,128.044893756,6.69491379311,0.0,0.0,80.527626,29.818365,153.916242064,144.928578928,3.20568,5.78198313657
